"geneId"	"geneSymbol"	"diseaseId"	"diseaseName"	"score"	"NofPmids"	"NofSnps"	"source"	"randomgene"
4920	"ROR2"	"C1853383"	"Tented mouth"	0.2	0	0	"HPO"	54205
4920	"ROR2"	"C1854912"	"Short tubular bones"	0.2	0	0	"HPO"	2719
4920	"ROR2"	"C1861336"	"Hypoplastic/aplastic distal phalanges"	0.2	0	0	"HPO"	10269
4920	"ROR2"	"C1861376"	"2nd-5th toe middle phalangeal hypoplasia"	0.2	0	0	"HPO"	65057
4920	"ROR2"	"C1862112"	"BRACHYDACTYLY, TYPE B1"	0.404120901763197	0	0	"CTD_human;HPO"	2697
4920	"ROR2"	"C1865038"	"Broad toes"	0.2	0	0	"HPO"	4893
4920	"ROR2"	"C1970816"	"Hypoplastic sacrum"	0.2	0	0	"HPO"	1340
4920	"ROR2"	"C3278509"	"Spinal fusion"	0.2	0	0	"HPO"	9235
4920	"ROR2"	"C4020952"	"Fingernail dysplasia"	0.2	0	0	"HPO"	54101
4920	"ROR2"	"C4021343"	"Broad hallux phalanx"	0.2	0	0	"HPO"	4539
4920	"ROR2"	"C4021772"	"Bifid distal phalanx of toe"	0.2	0	0	"HPO"	2521
4920	"ROR2"	"C4255098"	"Cleft tongue"	0.2	0	0	"HPO"	10084
4921	"DDR2"	"C0037926"	"Compression of spinal cord"	0.2	0	0	"HPO"	6750
4921	"DDR2"	"C0039144"	"Syringomyelia"	0.2	0	0	"HPO"	4784
4921	"DDR2"	"C0085581"	"Restrictive lung disease"	0.2	0	0	"HPO"	9940
4921	"DDR2"	"C0231791"	"Toeing-in"	0.2	0	0	"HPO"	4683
4921	"DDR2"	"C0264324"	"Calcification of trachea"	0.2	0	0	"HPO"	6442
4921	"DDR2"	"C0266623"	"Congenital anomaly of neck"	0.2	0	0	"HPO"	3501
4921	"DDR2"	"C0409338"	"Flexion contracture - elbow"	0.2	0	0	"HPO"	2778
4921	"DDR2"	"C0410653"	"Atlantoaxial instability"	0.2	0	0	"HPO"	26608
4921	"DDR2"	"C0426817"	"Short ribs"	0.2	0	0	"HPO"	3855
4921	"DDR2"	"C0432211"	"Spondyloepimetaphyseal disorder"	0.2	0	0	"HPO"	9915
4921	"DDR2"	"C0544755"	"Genu varum"	0.2	0	0	"HPO"	9380
4921	"DDR2"	"C0575167"	"Deformity of neck"	0.2	0	0	"HPO"	1717
4921	"DDR2"	"C0694550"	"Recurrent pneumonia"	0.2	0	0	"HPO"	23600
4921	"DDR2"	"C0748140"	"Multiple pulmonary infections"	0.2	0	0	"HPO"	2736
4921	"DDR2"	"C0876973"	"Infectious disease of lung"	0.2	0	0	"HPO"	9569
4921	"DDR2"	"C0877165"	"Short phalanx of finger"	0.2	0	0	"HPO"	5354
4921	"DDR2"	"C1397139"	"Calcification of falx cerebri"	0.2	0	0	"HPO"	1859
4921	"DDR2"	"C1837482"	"Thoracic hypoplasia"	0.2	0	0	"HPO"	2033
4921	"DDR2"	"C1837483"	"Posterior rib cupping"	0.2	0	0	"HPO"	4853
4921	"DDR2"	"C1842229"	"Broad metacarpals"	0.2	0	0	"HPO"	2277
4921	"DDR2"	"C1846154"	"Anterior rib cupping"	0.2	0	0	"HPO"	11315
4921	"DDR2"	"C1846439"	"ODONTOID HYPOPLASIA"	0.2	0	0	"HPO"	5831
4921	"DDR2"	"C1848109"	"Disproportionately long fibula"	0.2	0	0	"HPO"	3553
4921	"DDR2"	"C1848446"	"C1-C2 subluxation"	0.2	0	0	"HPO"	29949
4921	"DDR2"	"C1849937"	"Short limb dwarfism, disproportionate"	0.2	0	0	"HPO"	3172
4921	"DDR2"	"C1850135"	"Splayed metaphyses"	0.2	0	0	"HPO"	7468
4921	"DDR2"	"C1854912"	"Short tubular bones"	0.2	0	0	"HPO"	1280
4921	"DDR2"	"C1855185"	"Widened phalanges"	0.2	0	0	"HPO"	4214
4921	"DDR2"	"C1859117"	"Recurrent pulmonary infections"	0.2	0	0	"HPO"	10908
4921	"DDR2"	"C1859126"	"Stippled epiphyses"	0.2	0	0	"HPO"	3458
4921	"DDR2"	"C1865186"	"Bell-shaped thorax"	0.2	0	0	"HPO"	10161
4921	"DDR2"	"C1865841"	"Flared iliac wings"	0.2	0	0	"HPO"	477
4921	"DDR2"	"C1968592"	"Carpal calcifications"	0.2	0	0	"HPO"	50846
4921	"DDR2"	"C3277226"	"Restrictive ventilatory defect"	0.2	0	0	"HPO"	30062
4921	"DDR2"	"C4082169"	"Metatarsus Varus"	0.2	0	0	"HPO"	26229
4921	"DDR2"	"C4280628"	"Malformation of the neck"	0.2	0	0	"HPO"	8878
4922	"NTS"	"C0007370"	"Catalepsy"	0.2	1	0	"CTD_human"	590
4924	"NUCB1"	"C0038325"	"Stevens-Johnson Syndrome"	0.2	1	0	"CTD_human"	182
4926	"NUMA1"	"C4023031"	"Abnormality of cells of the granulocytic lineage"	0.2	0	0	"HPO"	4647
4929	"NR4A2"	"C0003872"	"Arthritis, Psoriatic"	0.200549453568426	1	0	"CTD_human"	950
4929	"NR4A2"	"C0009171"	"Cocaine Abuse"	0.200274726784213	1	0	"PSYGENET"	4000
4929	"NR4A2"	"C0085200"	"Lewy Bodies"	0.2	0	0	"HPO"	554
4929	"NR4A2"	"C0085606"	"Urgency of micturition"	0.2	0	0	"HPO"	6017
4929	"NR4A2"	"C0234379"	"Resting Tremor"	0.2	0	0	"HPO"	5354
4929	"NR4A2"	"C0240735"	"Personality change"	0.2	0	0	"HPO"	1832
4929	"NR4A2"	"C0241700"	"Voice Fatigue"	0.2	0	0	"HPO"	1440
4929	"NR4A2"	"C0424448"	"Mask-like facies"	0.2	0	0	"HPO"	9533
4929	"NR4A2"	"C0521007"	"Hypophonia"	0.2	0	0	"HPO"	1855
4929	"NR4A2"	"C0752347"	"Lewy Body Disease"	0.203007639249027	0	0	"HPO"	5980
4929	"NR4A2"	"C1843921"	"Postural instability"	0.2	0	0	"HPO"	4724
4929	"NR4A2"	"C1846865"	"Gliosis in the substantia nigra"	0.2	0	0	"HPO"	1289
4929	"NR4A2"	"C1850496"	"Neuronal loss"	0.2	0	0	"HPO"	3717
4929	"NR4A2"	"C3160718"	"PARKINSON DISEASE, LATE-ONSET"	0.200274726784213	0	0	"CTD_human"	5167
4929	"NR4A2"	"C3544092"	"Urgency frequency syndrome"	0.2	0	0	"HPO"	60
4929	"NR4A2"	"C3805715"	"Shuffling, short-stepped gait"	0.2	0	0	"HPO"	1548
4929	"NR4A2"	"C4020898"	"Overactive bladder syndrome"	0.2	0	0	"HPO"	1855
4935	"GPR143"	"C0002418"	"Amblyopia"	0.2	0	0	"HPO"	5604
4935	"GPR143"	"C0004106"	"Astigmatism"	0.2	0	0	"HPO"	10815
4935	"GPR143"	"C0016689"	"Freckles"	0.2	0	0	"HPO"	23545
4935	"GPR143"	"C0078917"	"Albinism, Ocular"	0.218334917655691	0	0	"HPO"	5573
4935	"GPR143"	"C0154936"	"Pupillary abnormality"	0.2	0	0	"HPO"	2074
4935	"GPR143"	"C0271385"	"Horizontal Nystagmus"	0.2	0	0	"HPO"	2316
4935	"GPR143"	"C2673946"	"Foveal hypoplasia (finding)"	0.2	0	0	"HPO"	6566
4935	"GPR143"	"C3806221"	"Giant melanosomes in melanocytes"	0.2	0	0	"HPO"	1586
4935	"GPR143"	"C4025788"	"Nystagmus-induced head nodding"	0.2	0	0	"HPO"	4689
4935	"GPR143"	"C4072863"	"Dull foveal reflex"	0.2	0	0	"HPO"	2629
493753	"COA5"	"C4273730"	"Fatal infantile cytochrome C oxidase deficiency"	0.2	0	0	"ORPHANET"	990
4938	"OAS1"	"C0042769"	"Virus Diseases"	0.200274726784213	1	0	"CTD_human"	57817
493856	"CISD2"	"C0043207"	"Wolfram Syndrome"	0.204381273170092	0	0	"ORPHANET"	1289
4939	"OAS2"	"C0338715"	"Drug-induced depressive state"	0.2	1	0	"PSYGENET"	26040
4942	"OAT"	"C0520459"	"Necrotizing Enterocolitis"	0.2	1	0	"CTD_human"	3549
4942	"OAT"	"C0599035"	"Hyperornithinemia"	0.202472541057918	0	0	"ORPHANET"	1499
4942	"OAT"	"C0858617"	"Posterior subcapsular cataract"	0.2	0	0	"HPO"	2218
4942	"OAT"	"C4048273"	"Chorioretinal atrophy"	0.2	0	0	"HPO"	7157
4948	"OCA2"	"C0001916"	"Albinism"	0.201373633921065	0	0	"HPO"	4222
4948	"OCA2"	"C0016689"	"Freckles"	0.2	0	0	"HPO"	3265
4948	"OCA2"	"C0029131"	"Optic nerve abnormalities"	0.2	0	0	"HPO"	3229
4948	"OCA2"	"C0151891"	"Retinal depigmentation"	0.2	0	0	"HPO"	9582
4948	"OCA2"	"C0154920"	"Pigmentary iris degeneration"	0.2	0	0	"HPO"	9210
4948	"OCA2"	"C0239803"	"Red hair"	0.2	0	0	"HPO"	1280
4948	"OCA2"	"C0268495"	"Oculocutaneous albinism type 2"	0.68357144819477	8	38	"CTD_human;ORPHANET;UNIPROT"	3284
4948	"OCA2"	"C0333913"	"Achromasia"	0.2	0	0	"HPO"	8625
4948	"OCA2"	"C0578626"	"blue iris (physical finding)"	0.2	0	0	"HPO"	10460
4948	"OCA2"	"C1859923"	"Freckles in sun-exposed areas"	0.2	0	0	"HPO"	3516
4948	"OCA2"	"C2673946"	"Foveal hypoplasia (finding)"	0.2	0	0	"HPO"	10134
4948	"OCA2"	"C4072863"	"Dull foveal reflex"	0.2	0	0	"HPO"	7157
4952	"OCRL"	"C0002418"	"Amblyopia"	0.2	0	0	"HPO"	6654
4952	"OCRL"	"C0007114"	"Malignant neoplasm of skin"	0.2	0	0	"HPO"	23299
4952	"OCRL"	"C0009024"	"Clonus"	0.2	0	0	"HPO"	2261
4952	"OCRL"	"C0016663"	"Pathological fracture"	0.2	0	0	"HPO"	4621
4952	"OCRL"	"C0020302"	"Hydrophthalmos"	0.2	0	0	"HPO"	1027
4952	"OCRL"	"C0020438"	"Hypercalciuria"	0.2	0	0	"HPO"	2200
4952	"OCRL"	"C0020502"	"Hyperparathyroidism"	0.2	0	0	"HPO"	2033
4952	"OCRL"	"C0020621"	"Hypokalemia"	0.2	0	0	"HPO"	196
4952	"OCRL"	"C0020625"	"Hyponatremia"	0.2	0	0	"HPO"	6785
4952	"OCRL"	"C0028768"	"Obsessive-Compulsive Disorder"	0.2	0	0	"HPO"	3730
4952	"OCRL"	"C0029442"	"Osteomalacia"	0.2	0	0	"HPO"	356
4952	"OCRL"	"C0035579"	"Rickets"	0.2	0	0	"HPO"	3845
4952	"OCRL"	"C0042870"	"Vitamin D Deficiency"	0.2	0	0	"HPO"	4000
4952	"OCRL"	"C0085271"	"Self-Injurious Behavior"	0.2	0	0	"HPO"	7067
4952	"OCRL"	"C0152031"	"Joint swelling"	0.2	0	0	"HPO"	10939
4952	"OCRL"	"C0154936"	"Pupillary abnormality"	0.2	0	0	"HPO"	2178
4952	"OCRL"	"C0241760"	"Wrist swelling"	0.2	0	0	"HPO"	3549
4952	"OCRL"	"C0268079"	"Hyperphosphaturia"	0.2	0	0	"HPO"	3914
4952	"OCRL"	"C0268435"	"Renal Tubular Acidosis, Type II"	0.2	0	0	"HPO"	2623
4952	"OCRL"	"C0268731"	"Renal glomerular disease"	0.2	0	0	"HPO"	4247
4952	"OCRL"	"C0341703"	"Adult Fanconi syndrome"	0.2	0	0	"HPO"	1356
4952	"OCRL"	"C0347509"	"Benign neoplasm of central nervous system"	0.2	0	0	"HPO"	8985
4952	"OCRL"	"C0423221"	"Globe of eye large"	0.2	0	0	"HPO"	673
4952	"OCRL"	"C0595929"	"Serum cholesterol raised"	0.2	0	0	"HPO"	28514
4952	"OCRL"	"C0600104"	"Obsessive compulsive behavior"	0.2	0	0	"HPO"	5993
4952	"OCRL"	"C0740927"	"Elevated maternal serum alpha-fetoprotein"	0.2	0	0	"HPO"	23322
4952	"OCRL"	"C0748318"	"Progressive renal failure"	0.2	0	0	"HPO"	23411
4952	"OCRL"	"C0948023"	"Urine phosphorous concentration above normal"	0.2	0	0	"HPO"	3643
4952	"OCRL"	"C0973461"	"Dysphasia"	0.2	0	0	"HPO"	6885
4952	"OCRL"	"C1561643"	"Chronic Kidney Diseases"	0.2	0	0	"HPO"	3691
4952	"OCRL"	"C1839603"	"Proximal tubulopathy"	0.2	0	0	"HPO"	57190
4952	"OCRL"	"C1839606"	"Low-molecular-weight proteinuria"	0.2	0	0	"HPO"	478
4952	"OCRL"	"C1839858"	"Periventricular cysts"	0.2	0	0	"HPO"	90121
4952	"OCRL"	"C1839860"	"Elevated amniotic fluid alpha-fetoprotein"	0.2	0	0	"HPO"	7051
4952	"OCRL"	"C1839865"	"Bicarbonaturia"	0.2	0	0	"HPO"	5443
4952	"OCRL"	"C1839866"	"Elevated serum acid phosphatase"	0.2	0	0	"HPO"	6678
4952	"OCRL"	"C1844820"	"Range of joint movement increased"	0.2	0	0	"HPO"	3455
4952	"OCRL"	"C1848336"	"Dent disease 1"	0.200549453568426	0	0	"CTD_human"	1586
4952	"OCRL"	"C1849923"	"Generalized hypopigmentation"	0.2	0	0	"HPO"	5230
4952	"OCRL"	"C4021826"	"Abnormality of the renal tubule"	0.2	0	0	"HPO"	7401
4952	"OCRL"	"C4022031"	"Abnormality of calcium-phosphate metabolism"	0.2	0	0	"HPO"	5781
4953	"ODC1"	"C0030354"	"Papilloma"	0.200549453568426	1	0	"CTD_human"	4534
4967	"OGDH"	"C1843392"	"Death in childhood"	0.2	0	0	"HPO"	2187
4968	"OGG1"	"C0006111"	"Brain Diseases"	0.2	1	0	"CTD_human"	7157
4968	"OGG1"	"C0008625"	"Chromosome Aberrations"	0.21203514261644	1	0	"CTD_human"	4920
4968	"OGG1"	"C0018781"	"Noise-induced hearing loss"	0.2	1	0	"CTD_human"	8878
4968	"OGG1"	"C0020179"	"Huntington Disease"	0.204055389228567	1	0	"CTD_human"	2626
4968	"OGG1"	"C0020507"	"Hyperplasia"	0.202732912464814	1	0	"CTD_human"	4982
4968	"OGG1"	"C0026613"	"Motor Skills Disorders"	0.2	1	0	"CTD_human"	114781
4968	"OGG1"	"C0033054"	"Prenatal Exposure Delayed Effects"	0.2	1	0	"CTD_human"	1649
4968	"OGG1"	"C0042076"	"Urologic Neoplasms"	0.2	1	0	"CTD_human"	5159
4976	"OPA1"	"C0009398"	"Color vision defect"	0.200274726784213	0	0	"HPO"	5745
4976	"OPA1"	"C0152191"	"Scotoma, Central"	0.2	0	0	"HPO"	1301
4976	"OPA1"	"C0155016"	"Color Blindness, Red-Green"	0.2	0	0	"HPO"	80774
4976	"OPA1"	"C0155017"	"Color Blindness, Blue"	0.2	0	0	"HPO"	10269
4976	"OPA1"	"C0221061"	"Behr syndrome"	0.4	1	5	"ORPHANET;UNIPROT"	90
4976	"OPA1"	"C0234629"	"Abnormal color vision"	0.2	0	0	"HPO"	761
4976	"OPA1"	"C0271196"	"Scotoma, Centrocecal"	0.2	0	0	"HPO"	1617
4976	"OPA1"	"C0271385"	"Horizontal Nystagmus"	0.2	0	0	"HPO"	3880
4976	"OPA1"	"C0410264"	"Contracture of tendo achilles"	0.2	0	0	"HPO"	1131
4976	"OPA1"	"C0522216"	"Abnormal auditory evoked potential"	0.2	0	0	"HPO"	7837
4976	"OPA1"	"C1832466"	"CAPOS syndrome"	0.2	0	0	"ORPHANET"	2736
4976	"OPA1"	"C1837522"	"Decreased pain sensation"	0.2	0	0	"HPO"	348932
4976	"OPA1"	"C1843156"	"Hearing loss, progressive sensorineural"	0.2	0	0	"HPO"	10999
4976	"OPA1"	"C1843700"	"Variation in muscle fiber size"	0.2	0	0	"HPO"	23395
4976	"OPA1"	"C1847730"	"GLAUCOMA, NORMAL TENSION, SUSCEPTIBILITY TO (finding)"	0.2	0	0	"CTD_human"	1528
4976	"OPA1"	"C1859520"	"Progressive spasticity"	0.2	0	0	"HPO"	6654
4976	"OPA1"	"C1970167"	"Blue/yellow color vision defect"	0.2	0	0	"HPO"	94
4976	"OPA1"	"C1970168"	"Red/green color vision defect"	0.2	0	0	"HPO"	23236
4976	"OPA1"	"C3552853"	"Color vision defect, severe"	0.2	0	0	"HPO"	7170
4976	"OPA1"	"C4280624"	"Blind spot located at fixation point"	0.2	0	0	"HPO"	2200
4978	"OPCML"	"C1140680"	"Malignant neoplasm of ovary"	0.201373633921065	1	1	"UNIPROT"	6772
4978	"OPCML"	"C2676676"	"BREAST-OVARIAN CANCER, FAMILIAL, SUSCEPTIBILITY TO, 1"	0.2	0	0	"CTD_human"	25836
498	"ATP5A1"	"C0268630"	"Hyper-beta-alaninemia"	0.2	0	0	"HPO"	5193
498	"ATP5A1"	"C0376618"	"Endotoxemia"	0.2	1	0	"CTD_human"	6197
498	"ATP5A1"	"C1839424"	"Increased blood alanine"	0.2	0	0	"HPO"	3340
498	"ATP5A1"	"C1849489"	"Increased serum alanine"	0.2	0	0	"HPO"	11093
4982	"TNFRSF11B"	"C0002982"	"Angioid Streaks"	0.200274726784213	0	0	"HPO"	3593
4982	"TNFRSF11B"	"C0005974"	"Bone Resorption"	0.2	3	0	"CTD_human"	6569
4982	"TNFRSF11B"	"C0029464"	"Osteosclerosis"	0.207114185634906	0	0	"HPO"	930
4982	"TNFRSF11B"	"C0041948"	"Uremia"	0.200274726784213	1	0	"CTD_human"	3269
4982	"TNFRSF11B"	"C0085681"	"Hyperphosphatemia (disorder)"	0.2	0	0	"HPO"	2316
4982	"TNFRSF11B"	"C0221204"	"Lytic lesion"	0.2	1	0	"CTD_human"	51752
4982	"TNFRSF11B"	"C0232513"	"Premature tooth loss"	0.2	0	0	"HPO"	3749
4982	"TNFRSF11B"	"C0264172"	"Barrel chest"	0.2	0	0	"HPO"	2071
4982	"TNFRSF11B"	"C0399385"	"Early tooth exfoliation"	0.2	0	0	"HPO"	207
4982	"TNFRSF11B"	"C0553706"	"SERUM PHOSPHATE ELEVATED"	0.2	0	0	"HPO"	55651
4982	"TNFRSF11B"	"C0740394"	"Hyperuricemia"	0.2	0	0	"HPO"	5624
4982	"TNFRSF11B"	"C0750857"	"Alkaline phosphatase serum increased"	0.2	0	0	"HPO"	3594
4982	"TNFRSF11B"	"C0948585"	"Hydroxyprolinuria"	0.2	0	0	"HPO"	2146
4982	"TNFRSF11B"	"C1832451"	"Hyperostosis of cranial vault"	0.2	0	0	"HPO"	5308
4982	"TNFRSF11B"	"C1839866"	"Elevated serum acid phosphatase"	0.2	0	0	"HPO"	3952
4982	"TNFRSF11B"	"C1855340"	"Bowing of the long bones"	0.2	0	0	"HPO"	2741
4982	"TNFRSF11B"	"C1858452"	"Thickened calvaria"	0.2	0	0	"HPO"	55145
4982	"TNFRSF11B"	"C4020958"	"Rough bone trabeculation"	0.2	0	0	"HPO"	1184
4982	"TNFRSF11B"	"C4021792"	"Abnormality of the clavicle"	0.2	0	0	"HPO"	6495
4982	"TNFRSF11B"	"C4280528"	"Thick skull bones"	0.2	0	0	"HPO"	3908
4982	"TNFRSF11B"	"C4280529"	"Excessive growth of skull bones"	0.2	0	0	"HPO"	1813
4982	"TNFRSF11B"	"C4280530"	"Hypertrophy of cranial bones"	0.2	0	0	"HPO"	10020
4982	"TNFRSF11B"	"C4280531"	"Enlargement of skull bones"	0.2	0	0	"HPO"	6326
4982	"TNFRSF11B"	"C4280560"	"Increased thickness of cranium"	0.2	0	0	"HPO"	5894
4983	"OPHN1"	"C0240701"	"Small penis"	0.2	0	0	"HPO"	54757
4983	"OPHN1"	"C0424711"	"Orbital separation diminished"	0.2	0	0	"HPO"	54903
4983	"OPHN1"	"C0431659"	"Hypoplasia of scrotum"	0.2	0	0	"HPO"	3981
4983	"OPHN1"	"C1136249"	"Mental Retardation, X-Linked"	0.205754907091158	1	0	"CTD_human"	7124
4983	"OPHN1"	"C1839798"	"Long nose"	0.2	0	0	"HPO"	4539
4983	"OPHN1"	"C1842060"	"Prominent supraorbital ridges"	0.2	0	0	"HPO"	6834
4983	"OPHN1"	"C1845370"	"Retrocerebellar cyst"	0.2	0	0	"HPO"	5825
4983	"OPHN1"	"C1853377"	"Enlarged cisterna magna"	0.2	0	0	"HPO"	4481
4983	"OPHN1"	"C4280636"	"Hypertrophy of supraorbital ridge"	0.2	0	0	"HPO"	100
4983	"OPHN1"	"C4280637"	"Hypertrophy of supraorbital margins"	0.2	0	0	"HPO"	1026
4983	"OPHN1"	"C4280638"	"Hyperplasia of supraorbital ridge"	0.2	0	0	"HPO"	4038
4983	"OPHN1"	"C4280639"	"Hyperplasia of supraorbital margins"	0.2	0	0	"HPO"	54806
4985	"OPRD1"	"C0020651"	"Hypotension, Orthostatic"	0.2	1	0	"CTD_human"	4536
4986	"OPRK1"	"C0178417"	"Anhedonia"	0.2	1	0	"PSYGENET"	4644
4987	"OPRL1"	"C0026552"	"Morphine Dependence"	0.2	1	0	"CTD_human"	2073
4987	"OPRL1"	"C0086439"	"Hypokinesia"	0.2	1	0	"CTD_human"	7042
4988	"OPRM1"	"C0013384"	"Dyskinetic syndrome"	0.200274726784213	1	0	"CTD_human"	25978
4988	"OPRM1"	"C0019151"	"Hepatic Encephalopathy"	0.2	1	0	"CTD_human"	960
4988	"OPRM1"	"C0019196"	"Hepatitis C"	0.2	2	0	"CTD_human"	4261
4988	"OPRM1"	"C0019337"	"Heroin Dependence"	0.214782410458571	1	0	"CTD_human"	7174
4988	"OPRM1"	"C0020651"	"Hypotension, Orthostatic"	0.2	1	0	"CTD_human"	1029
4988	"OPRM1"	"C0026552"	"Morphine Dependence"	0.200274726784213	1	0	"CTD_human"	5443
4988	"OPRM1"	"C0027497"	"Nausea"	0.200824180352639	1	0	"CTD_human"	326
4988	"OPRM1"	"C0027796"	"Neuralgia"	0.201098907136852	2	0	"CTD_human"	7837
4988	"OPRM1"	"C0033941"	"Psychoses, Substance-Induced"	0.2	1	0	"CTD_human"	54880
4988	"OPRM1"	"C0221074"	"Depression, Postpartum"	0.2	1	0	"PSYGENET"	5932
4988	"OPRM1"	"C0233477"	"Dysphoric mood"	0.200274726784213	1	0	"PSYGENET"	6949
4988	"OPRM1"	"C0270850"	"Idiopathic generalized epilepsy"	0.200274726784213	0	0	"CTD_human"	2074
4990	"SIX6"	"C0003119"	"Anophthalmos"	0.200549453568426	0	0	"HPO"	2121
4990	"SIX6"	"C0011848"	"Diabetes Insipidus"	0.2	0	0	"HPO"	4193
4990	"SIX6"	"C0014850"	"Esophageal Atresia"	0.2	0	0	"HPO"	1497
4990	"SIX6"	"C0023882"	"Little's Disease"	0.2	0	0	"HPO"	3636
4990	"SIX6"	"C0026205"	"Miosis disorder"	0.2	0	0	"HPO"	2903
4990	"SIX6"	"C0265677"	"Congenital hemivertebra"	0.2	0	0	"HPO"	5982
4990	"SIX6"	"C0271385"	"Horizontal Nystagmus"	0.2	0	0	"HPO"	2896
4990	"SIX6"	"C0338502"	"Hypoplasia of the optic nerve"	0.2	0	0	"HPO"	4221
4990	"SIX6"	"C0342418"	"Hypothalamic hamartomas"	0.2	0	0	"HPO"	10117
4990	"SIX6"	"C0345394"	"Hypoplasia of spine"	0.2	0	0	"HPO"	7068
4990	"SIX6"	"C0345397"	"Accessory rib"	0.2	0	0	"HPO"	6687
4990	"SIX6"	"C0426816"	"Absence of rib"	0.2	0	0	"HPO"	7086
4990	"SIX6"	"C0431659"	"Hypoplasia of scrotum"	0.2	0	0	"HPO"	1947
4990	"SIX6"	"C0854723"	"Retinal Dystrophies"	0.2	0	0	"HPO"	5450
4990	"SIX6"	"C0948740"	"Pituitary hypoplasia"	0.2	0	0	"HPO"	6496
4990	"SIX6"	"C1398325"	"Absent auditory canals"	0.2	0	0	"HPO"	6392
4990	"SIX6"	"C1835763"	"Vertebral body fusion"	0.2	0	0	"HPO"	5621
4990	"SIX6"	"C1840305"	"Absent external auditory canals"	0.2	0	0	"HPO"	6341
4990	"SIX6"	"C1844749"	"Rib fusion"	0.2	0	0	"HPO"	5591
4990	"SIX6"	"C1844752"	"Butterfly vertebrae"	0.2	0	0	"HPO"	2697
4990	"SIX6"	"C1845447"	"Cupped ears (finding)"	0.2	0	0	"HPO"	10456
4990	"SIX6"	"C1849073"	"Fused vertebrae"	0.2	0	0	"HPO"	2131
4990	"SIX6"	"C1855052"	"MICROPHTHALMIA, ISOLATED 1"	0.2	0	0	"ORPHANET"	2033
4990	"SIX6"	"C1857079"	"Atretic auditory canal"	0.2	0	0	"HPO"	9620
4990	"SIX6"	"C1859775"	"Anterior pituitary hypoplasia"	0.2	0	0	"HPO"	9095
4990	"SIX6"	"C1860816"	"Preauricular skin tag"	0.2	0	0	"HPO"	65266
4990	"SIX6"	"C1864825"	"Frias syndrome"	0.2	0	0	"ORPHANET"	8517
4990	"SIX6"	"C1866190"	"Atresia of the external auditory canal"	0.2	0	0	"HPO"	1437
4990	"SIX6"	"C3278509"	"Spinal fusion"	0.2	0	0	"HPO"	54209
4990	"SIX6"	"C4020892"	"Capuchin ears"	0.2	0	0	"HPO"	5972
4990	"SIX6"	"C4021084"	"Optic nerve aplasia"	0.2	0	0	"HPO"	59341
4990	"SIX6"	"C4072826"	"Skin tag on the posterior cheek"	0.2	0	0	"HPO"	6689
4998	"ORC1"	"C0006157"	"Breech Presentation"	0.2	0	0	"HPO"	2516
4998	"ORC1"	"C0025958"	"Microcephaly"	0.200549453568426	1	0	"CTD_human"	3690
4998	"ORC1"	"C0158113"	"Contracture of joint of hand"	0.2	0	0	"HPO"	6311
4998	"ORC1"	"C0265677"	"Congenital hemivertebra"	0.2	0	0	"HPO"	675
4998	"ORC1"	"C0266013"	"Congenital hypoplasia of breast"	0.2	0	0	"HPO"	4591
4998	"ORC1"	"C0423807"	"Overcurvature of nail"	0.2	0	0	"HPO"	50506
4998	"ORC1"	"C0426805"	"Hooked clavicle"	0.2	0	0	"HPO"	6750
4998	"ORC1"	"C0426817"	"Short ribs"	0.2	0	0	"HPO"	51103
4998	"ORC1"	"C0426818"	"Thin rib"	0.2	0	0	"HPO"	10801
4998	"ORC1"	"C0544755"	"Genu varum"	0.2	0	0	"HPO"	4693
4998	"ORC1"	"C0566899"	"Small labia majora"	0.2	0	0	"HPO"	356
4998	"ORC1"	"C1398325"	"Absent auditory canals"	0.2	0	0	"HPO"	4976
4998	"ORC1"	"C1833144"	"Slender, gracile long tubular bones"	0.2	0	0	"HPO"	3984
4998	"ORC1"	"C1840305"	"Absent external auditory canals"	0.2	0	0	"HPO"	2099
4998	"ORC1"	"C1849295"	"Hypoplastic labia minora"	0.2	0	0	"HPO"	3930
4998	"ORC1"	"C1855177"	"Flat glenoid fossa"	0.2	0	0	"HPO"	2896
4998	"ORC1"	"C1855650"	"Birth length less than 3rd percentile"	0.2	0	0	"HPO"	2626
4998	"ORC1"	"C1857074"	"Absent sternal ossification"	0.2	0	0	"HPO"	5015
4998	"ORC1"	"C1857078"	"Mondini malformation"	0.2	0	0	"HPO"	5921
4998	"ORC1"	"C1857079"	"Atretic auditory canal"	0.2	0	0	"HPO"	4638
4998	"ORC1"	"C1858539"	"Shawl scrotum"	0.2	0	0	"HPO"	4893
4998	"ORC1"	"C1859455"	"Small anterior fontanelle"	0.2	0	0	"HPO"	3730
4998	"ORC1"	"C1866190"	"Atresia of the external auditory canal"	0.2	0	0	"HPO"	6927
4998	"ORC1"	"C1868577"	"Patella aplasia-hypoplasia"	0.2	0	0	"HPO"	718
4998	"ORC1"	"C1868684"	"EAR, PATELLA, SHORT STATURE SYNDROME"	0.601098907136852	3	5	"CTD_human;ORPHANET;UNIPROT"	2475
4998	"ORC1"	"C4021254"	"Cutaneous finger syndactyly"	0.2	0	0	"HPO"	6391
4998	"ORC1"	"C4025857"	"Incomplete partition of the cochlea type II"	0.2	0	0	"HPO"	5961
4998	"ORC1"	"C4280443"	"Absent bone maturation in sternum"	0.2	0	0	"HPO"	4094
